dt,sku_id,page_price,discount_price,is_promotion,year,month,day,weekday,quarter,is_month_start,is_before_promotion,discount_price_change,discount_price_change_pct,discount_price_change_abs,discount_price_mean_7,discount_price_std_7,discount_price_min_7,discount_price_max_7,discount_price_trend_7,discount_price_lag_1,discount_price_lag_3,discount_price_lag_7,discount_price_lag_14,discount_price_lag_30,discount_price_change_lag_1,discount_price_change_lag_3,discount_price_change_lag_7,discount_price_change_lag_14,discount_price_promo_interaction,promo_freq_7,promo_freq_30,yhat,yhat_lower,yhat_upper,yhat_diff,yhat_residual
2025-05-03,3674837,30.9,30.9,0,2025,5,3,5,2,0,0,0,0,0,30.899999999999995,3.552713678800501e-15,30.9,30.9,0,30.9,30.9,30.9,30.9,30.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,3674837,30.9,30.9,0,2025,5,4,6,2,0,0,0,0,0,30.899999999999995,3.552713678800501e-15,30.9,30.9,0,30.9,30.9,30.9,30.9,30.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,3674837,30.9,30.9,0,2025,5,5,0,2,0,0,0,0,0,30.89999999999999,7.105427357601002e-15,30.9,30.9,0,30.9,30.9,30.9,30.9,30.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,3674837,30.9,30.9,0,2025,5,6,1,2,0,0,0,0,0,30.89999999999999,7.105427357601002e-15,30.9,30.9,0,30.9,30.9,30.9,30.9,30.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,3674837,30.9,30.9,0,2025,5,7,2,2,0,0,0,0,0,30.89999999999999,7.105427357601002e-15,30.9,30.9,0,30.9,30.9,30.9,30.9,30.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,100019498134,59.9,59.9,0,2025,5,1,3,2,1,0,0,0,0,59.89999999999999,7.105427357601002e-15,59.9,59.9,0,59.9,59.9,59.9,59.9,59.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,100019498134,59.9,59.9,0,2025,5,2,4,2,0,0,0,0,0,59.9,0.0,59.9,59.9,0,59.9,59.9,59.9,59.9,59.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,100019498134,59.9,59.9,0,2025,5,3,5,2,0,0,0,0,0,59.900000000000006,7.105427357601002e-15,59.9,59.9,0,59.9,59.9,59.9,59.9,59.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,100019498134,59.9,59.9,0,2025,5,4,6,2,0,0,0,0,0,59.9,0.0,59.9,59.9,0,59.9,59.9,59.9,59.9,59.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,100019498134,59.9,59.9,0,2025,5,5,0,2,0,0,0,0,0,59.9,0.0,59.9,59.9,0,59.9,59.9,59.9,59.9,59.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,100019498134,59.9,59.9,0,2025,5,6,1,2,0,0,0,0,0,59.9,0.0,59.9,59.9,0,59.9,59.9,59.9,59.9,59.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,100019498134,59.9,59.9,0,2025,5,7,2,2,0,0,0,0,0,59.89999999999999,7.105427357601002e-15,59.9,59.9,0,59.9,59.9,59.9,59.9,59.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,100037338174,59.9,59.9,0,2025,5,1,3,2,1,0,0,0,0,59.89999999999999,7.105427357601002e-15,59.9,59.9,0,59.9,59.9,59.9,59.9,59.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,100037338174,59.9,59.9,0,2025,5,2,4,2,0,0,0,0,0,59.9,0.0,59.9,59.9,0,59.9,59.9,59.9,59.9,59.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,100037338174,59.9,59.9,0,2025,5,3,5,2,0,0,0,0,0,59.900000000000006,7.105427357601002e-15,59.9,59.9,0,59.9,59.9,59.9,59.9,59.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,100037338174,59.9,59.9,0,2025,5,4,6,2,0,0,0,0,0,59.9,0.0,59.9,59.9,0,59.9,59.9,59.9,59.9,59.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,100037338174,59.9,59.9,0,2025,5,5,0,2,0,0,0,0,0,59.9,0.0,59.9,59.9,0,59.9,59.9,59.9,59.9,59.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,100037338174,59.9,59.9,0,2025,5,6,1,2,0,0,0,0,0,59.9,0.0,59.9,59.9,0,59.9,59.9,59.9,59.9,59.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,100037338174,59.9,59.9,0,2025,5,7,2,2,0,0,0,0,0,59.89999999999999,7.105427357601002e-15,59.9,59.9,0,59.9,59.9,59.9,59.9,59.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,1540110,12.3,12.3,0,2025,5,1,3,2,1,0,0,0,0,12.299999999999999,1.7763568394002505e-15,12.3,12.3,0,12.3,12.3,12.3,12.3,12.3,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,1540110,12.3,12.3,0,2025,5,2,4,2,0,0,0,0,0,12.3,0.0,12.3,12.3,0,12.3,12.3,12.3,12.3,12.3,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,1540110,12.3,12.3,0,2025,5,3,5,2,0,0,0,0,0,12.3,0.0,12.3,12.3,0,12.3,12.3,12.3,12.3,12.3,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,1540110,12.3,12.3,0,2025,5,4,6,2,0,0,0,0,0,12.3,0.0,12.3,12.3,0,12.3,12.3,12.3,12.3,12.3,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,1540110,12.3,12.3,0,2025,5,5,0,2,0,0,0,0,0,12.3,0.0,12.3,12.3,0,12.3,12.3,12.3,12.3,12.3,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,1540110,12.3,12.3,0,2025,5,6,1,2,0,0,0,0,0,12.300000000000002,1.7763568394002505e-15,12.3,12.3,0,12.3,12.3,12.3,12.3,12.3,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,1540110,12.3,12.3,0,2025,5,7,2,2,0,0,0,0,0,12.300000000000002,1.7763568394002505e-15,12.3,12.3,0,12.3,12.3,12.3,12.3,12.3,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,8209962,44.83,44.83,0,2025,5,1,3,2,1,0,0,0,0,44.82999999999999,7.105427357601002e-15,44.83,44.83,0,44.83,44.83,44.83,44.83,44.83,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,8209962,44.83,44.83,0,2025,5,2,4,2,0,0,0,0,0,44.83,0.0,44.83,44.83,0,44.83,44.83,44.83,44.83,44.83,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,8209962,44.83,44.83,0,2025,5,3,5,2,0,0,0,0,0,44.83,0.0,44.83,44.83,0,44.83,44.83,44.83,44.83,44.83,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,8209962,44.83,44.83,0,2025,5,4,6,2,0,0,0,0,0,44.83,0.0,44.83,44.83,0,44.83,44.83,44.83,44.83,44.83,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,8209962,44.83,44.83,0,2025,5,5,0,2,0,0,0,0,0,44.82999999999999,7.105427357601002e-15,44.83,44.83,0,44.83,44.83,44.83,44.83,44.83,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,8209962,44.83,44.83,0,2025,5,6,1,2,0,0,0,0,0,44.82999999999999,7.105427357601002e-15,44.83,44.83,0,44.83,44.83,44.83,44.83,44.83,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,8209962,44.83,44.83,0,2025,5,7,2,2,0,0,0,0,0,44.83,0.0,44.83,44.83,0,44.83,44.83,44.83,44.83,44.83,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,100000318251,64.9,64.9,0,2025,5,1,3,2,1,0,0,0,0,63.04571428571429,4.542053837332235,51.92000000000001,64.9,0,64.9,51.92000000000001,64.9,64.9,64.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,100000318251,64.9,64.9,0,2025,5,2,4,2,0,0,0,0,0,63.2775,4.292731502202297,51.92000000000001,64.9,0,64.9,64.9,64.9,64.9,64.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,100000318251,64.9,64.9,0,2025,5,3,5,2,0,0,0,0,0,63.45777777777778,4.07922045324506,51.92000000000001,64.9,0,64.9,64.9,64.9,64.9,64.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,100000318251,64.9,64.9,0,2025,5,4,6,2,0,0,0,0,0,63.602,3.8939999999999984,51.92000000000001,64.9,0,64.9,64.9,64.9,64.9,64.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,100000318251,64.9,64.9,0,2025,5,5,0,2,0,0,0,0,0,63.72,3.731487638998686,51.92000000000001,64.9,0,64.9,64.9,51.92000000000001,64.9,64.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,100000318251,64.9,64.9,0,2025,5,6,1,2,0,0,0,0,0,63.81833333333333,3.5874824815677564,51.92000000000001,64.9,0,64.9,64.9,64.9,64.9,64.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,100000318251,64.9,64.9,0,2025,5,7,2,2,0,0,0,0,0,63.90153846153846,3.458772228037542,51.92000000000001,64.9,0,64.9,64.9,64.9,64.9,64.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,100040684023,95.9,95.9,0,2025,5,1,3,2,1,0,0,0,0,92.89999999999999,6.948792289723035,75.9,95.9,0,95.9,75.9,94.9,94.9,94.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,100040684023,95.9,95.9,0,2025,5,2,4,2,0,0,0,0,0,93.275,6.5752851649187045,75.9,95.9,0,95.9,95.9,95.9,94.9,94.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,100040684023,95.9,95.9,0,2025,5,3,5,2,0,0,0,0,0,93.56666666666666,6.253887679764573,75.9,95.9,0,95.9,95.9,95.9,94.9,94.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,100040684023,95.9,95.9,0,2025,5,4,6,2,0,0,0,0,0,93.8,5.974110812497538,75.9,95.9,0,95.9,95.9,95.9,94.9,94.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,100040684023,95.9,95.9,0,2025,5,5,0,2,0,0,0,0,0,93.9909090909091,5.72799418255395,75.9,95.9,0,95.9,95.9,75.9,94.9,94.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,100040684023,95.9,95.9,0,2025,5,6,1,2,0,0,0,0,0,94.15000000000002,5.509461558688531,75.9,95.9,0,95.9,95.9,95.9,94.9,94.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,100040684023,95.9,95.9,0,2025,5,7,2,2,0,0,0,0,0,94.2846153846154,5.313820319744783,75.9,95.9,0,95.9,95.9,95.9,94.9,94.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,206942,13.8,13.8,0,2025,5,1,3,2,1,0,0,0,0,13.072380952380952,1.1539108302124705,11.086666666666666,13.8,0,13.8,13.8,13.8,13.8,13.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,206942,13.8,13.8,0,2025,5,2,4,2,0,0,0,0,0,13.163333333333334,1.1058832568484696,11.086666666666666,13.8,0,13.8,11.420000000000002,13.8,13.8,13.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,206942,13.8,13.8,0,2025,5,3,5,2,0,0,0,0,0,13.234074074074075,1.0616616114511634,11.086666666666666,13.8,0,13.8,13.8,11.086666666666666,13.8,13.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,206942,13.8,13.8,0,2025,5,4,6,2,0,0,0,0,0,13.290666666666667,1.0213899026979527,11.086666666666666,13.8,0,13.8,13.8,13.8,13.8,13.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,206942,13.8,13.8,0,2025,5,5,0,2,0,0,0,0,0,13.336969696969698,0.9848031691206164,11.086666666666666,13.8,0,13.8,13.8,13.8,13.8,13.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,206942,13.8,13.8,0,2025,5,6,1,2,0,0,0,0,0,13.375555555555557,0.9515224967011527,11.086666666666666,13.8,0,13.8,13.8,11.420000000000002,13.8,13.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,206942,13.8,13.8,0,2025,5,7,2,2,0,0,0,0,0,13.40820512820513,0.9211629730290317,11.086666666666666,13.8,0,13.8,13.8,13.8,13.8,13.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,4486428,59.8,59.8,0,2025,5,1,3,2,1,0,0,0,0,59.800000000000004,7.105427357601002e-15,59.8,59.8,0,59.8,59.8,59.8,59.8,59.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,4486428,59.8,59.8,0,2025,5,2,4,2,0,0,0,0,0,59.8,0.0,59.8,59.8,0,59.8,59.8,59.8,59.8,59.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,4486428,59.8,59.8,0,2025,5,3,5,2,0,0,0,0,0,59.79999999999999,7.105427357601002e-15,59.8,59.8,0,59.8,59.8,59.8,59.8,59.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,4486428,59.8,59.8,0,2025,5,4,6,2,0,0,0,0,0,59.79999999999999,7.105427357601002e-15,59.8,59.8,0,59.8,59.8,59.8,59.8,59.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,4486428,59.8,59.8,0,2025,5,5,0,2,0,0,0,0,0,59.79999999999998,1.4210854715202004e-14,59.8,59.8,0,59.8,59.8,59.8,59.8,59.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,4486428,59.8,59.8,0,2025,5,6,1,2,0,0,0,0,0,59.79999999999998,1.4210854715202004e-14,59.8,59.8,0,59.8,59.8,59.8,59.8,59.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,4486428,59.8,59.8,0,2025,5,7,2,2,0,0,0,0,0,59.79999999999998,1.4210854715202004e-14,59.8,59.8,0,59.8,59.8,59.8,59.8,59.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,100012797340,63.0,63.0,0,2025,5,1,3,2,1,0,0,0,0,63.0,0.0,63.0,63.0,0,63.0,63.0,63.0,63.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,100012797340,63.0,63.0,0,2025,5,2,4,2,0,0,0,0,0,63.0,0.0,63.0,63.0,0,63.0,63.0,63.0,63.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,100012797340,63.0,63.0,0,2025,5,3,5,2,0,0,0,0,0,63.0,0.0,63.0,63.0,0,63.0,63.0,63.0,63.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,100012797340,63.0,63.0,0,2025,5,4,6,2,0,0,0,0,0,63.0,0.0,63.0,63.0,0,63.0,63.0,63.0,63.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,100012797340,63.0,63.0,0,2025,5,5,0,2,0,0,0,0,0,63.0,0.0,63.0,63.0,0,63.0,63.0,63.0,63.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,100012797340,63.0,63.0,0,2025,5,6,1,2,0,0,0,0,0,63.0,0.0,63.0,63.0,0,63.0,63.0,63.0,63.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,100012797340,63.0,63.0,0,2025,5,7,2,2,0,0,0,0,0,63.0,0.0,63.0,63.0,0,63.0,63.0,63.0,63.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,8421837,,16.9,0,2025,5,1,3,2,1,0,0,0,0,16.900000000000002,3.552713678800501e-15,16.9,16.9,0,16.9,16.9,16.9,16.9,16.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,8421837,,16.9,0,2025,5,2,4,2,0,0,0,0,0,16.9,0.0,16.9,16.9,0,16.9,16.9,16.9,16.9,16.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,8421837,,16.9,0,2025,5,3,5,2,0,0,0,0,0,16.9,0.0,16.9,16.9,0,16.9,16.9,16.9,16.9,16.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,8421837,,16.9,0,2025,5,4,6,2,0,0,0,0,0,16.9,0.0,16.9,16.9,0,16.9,16.9,16.9,16.9,16.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,8421837,,16.9,0,2025,5,5,0,2,0,0,0,0,0,16.900000000000002,3.552713678800501e-15,16.9,16.9,0,16.9,16.9,16.9,16.9,16.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,8421837,,16.9,0,2025,5,6,1,2,0,0,0,0,0,16.900000000000002,3.552713678800501e-15,16.9,16.9,0,16.9,16.9,16.9,16.9,16.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,8421837,,16.9,0,2025,5,7,2,2,0,0,0,0,0,16.900000000000002,3.552713678800501e-15,16.9,16.9,0,16.9,16.9,16.9,16.9,16.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,100003034205,79.9,79.9,0,2025,5,1,3,2,1,0,0,0,0,47.84285714285714,13.087273768584412,42.5,79.9,0,79.9,42.5,42.5,42.5,42.5,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,100003034205,79.9,79.9,0,2025,5,2,4,2,0,0,0,0,0,51.85,16.194675050769007,42.5,79.9,0,79.9,42.5,42.5,42.5,42.5,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,100003034205,79.9,79.9,0,2025,5,3,5,2,0,0,0,0,0,54.96666666666667,17.630529077584587,42.5,79.9,0,79.9,79.9,42.5,42.5,42.5,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,100003034205,79.9,79.9,0,2025,5,4,6,2,0,0,0,0,0,57.46,18.322183276018176,42.5,79.9,0,79.9,79.9,42.5,42.5,42.5,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,100003034205,79.9,79.9,0,2025,5,5,0,2,0,0,0,0,0,59.5,18.62256695517565,42.5,79.9,0,79.9,79.9,42.5,42.5,42.5,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,100003034205,79.9,79.9,0,2025,5,6,1,2,0,0,0,0,0,61.199999999999996,18.700000000000003,42.5,79.9,0,79.9,79.9,42.5,42.5,42.5,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,100003034205,79.9,79.9,0,2025,5,7,2,2,0,0,0,0,0,62.638461538461534,18.644592470804152,42.5,79.9,0,79.9,79.9,79.9,42.5,42.5,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,100009897581,20.9,20.9,0,2025,5,1,3,2,1,0,0,0,0,20.900000000000002,3.552713678800501e-15,20.9,20.9,0,20.9,20.9,20.9,20.9,20.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,100009897581,20.9,20.9,0,2025,5,2,4,2,0,0,0,0,0,20.9,0.0,20.9,20.9,0,20.9,20.9,20.9,20.9,20.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,100009897581,20.9,20.9,0,2025,5,3,5,2,0,0,0,0,0,20.9,0.0,20.9,20.9,0,20.9,20.9,20.9,20.9,20.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,100009897581,20.9,20.9,0,2025,5,4,6,2,0,0,0,0,0,20.9,0.0,20.9,20.9,0,20.9,20.9,20.9,20.9,20.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,100009897581,20.9,20.9,0,2025,5,5,0,2,0,0,0,0,0,20.900000000000002,3.552713678800501e-15,20.9,20.9,0,20.9,20.9,20.9,20.9,20.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,100009897581,20.9,20.9,0,2025,5,6,1,2,0,0,0,0,0,20.900000000000002,3.552713678800501e-15,20.9,20.9,0,20.9,20.9,20.9,20.9,20.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,100009897581,20.9,20.9,0,2025,5,7,2,2,0,0,0,0,0,20.9,0.0,20.9,20.9,0,20.9,20.9,20.9,20.9,20.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,1529386,10.1,10.1,0,2025,5,1,3,2,1,0,0,0,0,10.1,0.0,10.1,10.1,0,10.1,10.1,10.1,10.1,10.1,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,1529386,10.1,10.1,0,2025,5,2,4,2,0,0,0,0,0,10.1,0.0,10.1,10.1,0,10.1,10.1,10.1,10.1,10.1,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,1529386,10.1,10.1,0,2025,5,3,5,2,0,0,0,0,0,10.1,0.0,10.1,10.1,0,10.1,10.1,10.1,10.1,10.1,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,1529386,10.1,10.1,0,2025,5,4,6,2,0,0,0,0,0,10.099999999999998,1.7763568394002505e-15,10.1,10.1,0,10.1,10.1,10.1,10.1,10.1,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,1529386,10.1,10.1,0,2025,5,5,0,2,0,0,0,0,0,10.099999999999998,1.7763568394002505e-15,10.1,10.1,0,10.1,10.1,10.1,10.1,10.1,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,1529386,10.1,10.1,0,2025,5,6,1,2,0,0,0,0,0,10.099999999999998,1.7763568394002505e-15,10.1,10.1,0,10.1,10.1,10.1,10.1,10.1,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,1529386,10.1,10.1,0,2025,5,7,2,2,0,0,0,0,0,10.099999999999998,1.7763568394002505e-15,10.1,10.1,0,10.1,10.1,10.1,10.1,10.1,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,100028415103,26.9,26.9,0,2025,5,1,3,2,1,0,0,0,0,26.51571428571429,0.9413039154409634,24.21,26.9,0,26.9,24.21,26.9,26.9,26.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,100028415103,26.9,26.9,0,2025,5,2,4,2,0,0,0,0,0,26.56375,0.8896338783454678,24.21,26.9,0,26.9,26.9,26.9,26.9,26.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,100028415103,26.9,26.9,0,2025,5,3,5,2,0,0,0,0,0,26.60111111111111,0.8453854406185828,24.21,26.9,0,26.9,26.9,26.9,26.9,26.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,100028415103,26.9,26.9,0,2025,5,4,6,2,0,0,0,0,0,26.631,0.8069999999999993,24.21,26.9,0,26.9,26.9,26.9,26.9,26.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,100028415103,26.9,26.9,0,2025,5,5,0,2,0,0,0,0,0,26.655454545454543,0.7733206278048121,24.21,26.9,0,26.9,26.9,24.21,26.9,26.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,100028415103,26.9,26.9,0,2025,5,6,1,2,0,0,0,0,0,26.67583333333333,0.7434767238380015,24.21,26.9,0,26.9,26.9,26.9,26.9,26.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,100028415103,26.9,26.9,0,2025,5,7,2,2,0,0,0,0,0,26.69307692307692,0.716802564978504,24.21,26.9,0,26.9,26.9,26.9,26.9,26.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,100000671417,99.9,99.9,0,2025,5,1,3,2,1,0,0,0,0,99.89999999999999,1.4210854715202004e-14,99.9,99.9,0,99.9,99.9,99.9,99.9,99.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,100000671417,99.9,99.9,0,2025,5,2,4,2,0,0,0,0,0,99.9,0.0,99.9,99.9,0,99.9,99.9,99.9,99.9,99.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,100000671417,99.9,99.9,0,2025,5,3,5,2,0,0,0,0,0,99.9,0.0,99.9,99.9,0,99.9,99.9,99.9,99.9,99.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,100000671417,99.9,99.9,0,2025,5,4,6,2,0,0,0,0,0,99.9,0.0,99.9,99.9,0,99.9,99.9,99.9,99.9,99.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,100000671417,99.9,99.9,0,2025,5,5,0,2,0,0,0,0,0,99.9,0.0,99.9,99.9,0,99.9,99.9,99.9,99.9,99.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,100000671417,99.9,99.9,0,2025,5,6,1,2,0,0,0,0,0,99.90000000000002,1.4210854715202004e-14,99.9,99.9,0,99.9,99.9,99.9,99.9,99.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,100000671417,99.9,99.9,0,2025,5,7,2,2,0,0,0,0,0,99.90000000000002,1.4210854715202004e-14,99.9,99.9,0,99.9,99.9,99.9,99.9,99.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,10066546386346,118.8,118.8,0,2025,5,1,3,2,1,0,0,0,0,118.79999999999998,1.4210854715202004e-14,118.8,118.8,0,118.8,118.8,118.8,118.8,118.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,10066546386346,118.8,118.8,0,2025,5,2,4,2,0,0,0,0,0,118.8,0.0,118.8,118.8,0,118.8,118.8,118.8,118.8,118.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,10066546386346,118.8,118.8,0,2025,5,3,5,2,0,0,0,0,0,118.80000000000001,1.4210854715202004e-14,118.8,118.8,0,118.8,118.8,118.8,118.8,118.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,10066546386346,118.8,118.8,0,2025,5,4,6,2,0,0,0,0,0,118.8,0.0,118.8,118.8,0,118.8,118.8,118.8,118.8,118.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,10066546386346,118.8,118.8,0,2025,5,5,0,2,0,0,0,0,0,118.8,0.0,118.8,118.8,0,118.8,118.8,118.8,118.8,118.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,10066546386346,118.8,118.8,0,2025,5,6,1,2,0,0,0,0,0,118.8,0.0,118.8,118.8,0,118.8,118.8,118.8,118.8,118.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,10066546386346,118.8,118.8,0,2025,5,7,2,2,0,0,0,0,0,118.79999999999998,1.4210854715202004e-14,118.8,118.8,0,118.8,118.8,118.8,118.8,118.8,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,5851301,79.9,79.9,0,2025,5,1,3,2,1,0,0,0,0,79.77142857142857,0.31493439550069624,79.0,79.9,0,79.9,79.9,79.9,79.9,79.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,5851301,79.9,79.9,0,2025,5,2,4,2,0,0,0,0,0,79.78750000000001,0.2976470224947683,79.0,79.9,0,79.9,79.9,79.9,79.9,79.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,5851301,79.9,79.9,0,2025,5,3,5,2,0,0,0,0,0,79.80000000000001,0.2828427124746208,79.0,79.9,0,79.9,79.9,79.0,79.9,79.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,5851301,79.9,79.9,0,2025,5,4,6,2,0,0,0,0,0,79.81,0.27000000000000174,79.0,79.9,0,79.9,79.9,79.9,79.9,79.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,5851301,79.9,79.9,0,2025,5,5,0,2,0,0,0,0,0,79.81818181818181,0.25873180855923267,79.0,79.9,0,79.9,79.9,79.9,79.9,79.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,5851301,79.9,79.9,0,2025,5,6,1,2,0,0,0,0,0,79.825,0.24874685927665657,79.0,79.9,0,79.9,79.9,79.9,79.9,79.9,0,0,0,0,0,0,0,0,0,0,0,0
